GAME_ID,HOME_TEAM,AWAY_TEAM,HOME_WIN,HOME_W_PCT,HOME_FGM_RANK,HOME_FG3M_RANK,HOME_PLUS_MINUS_RANK,HOME_REB_RANK,HOME_AST_RANK,HOME_TOV_RANK,HOME_STL_RANK,HOME_BLK_RANK,HOME_PF_RANK,HOME_PTS_RANK,HOME_DivisionRank,HOME_HOME_WINS,HOME_ROAD_WINS,HOME_CurrentHomeStreak,HOME_CurrentRoadStreak,HOME_CurrentStreak,HOME_HighValueInjured,AWAY_W_PCT,AWAY_FGM_RANK,AWAY_FG3M_RANK,AWAY_PLUS_MINUS_RANK,AWAY_REB_RANK,AWAY_AST_RANK,AWAY_TOV_RANK,AWAY_STL_RANK,AWAY_BLK_RANK,AWAY_PF_RANK,AWAY_PTS_RANK,AWAY_DivisionRank,AWAY_HOME_WINS,AWAY_ROAD_WINS,AWAY_CurrentHomeStreak,AWAY_CurrentRoadStreak,AWAY_CurrentStreak,AWAY_HighValueInjured
22400631,PHI,CLE,True,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0
22400628,GSW,CHI,True,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0
22400622,ORL,POR,False,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400626,DEN,SAC,True,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400621,IND,SAS,False,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400983,LAC,WAS,True,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0
22400624,MIL,MIA,True,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400629,LAL,BOS,True,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1
22400623,ATL,TOR,False,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0
22400625,OKC,DAL,False,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0
22400620,LAC,BOS,False,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1
22400619,SAC,GSW,True,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400616,MEM,CHA,True,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1
22400618,OKC,UTA,True,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0
22400613,BKN,PHX,False,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400615,HOU,CLE,True,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0
22400612,ATL,DET,False,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0
22400614,DAL,MIN,False,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400607,MIA,POR,False,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400609,DEN,PHI,True,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0
22400610,LAL,WAS,True,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0
22400606,BKN,NYK,False,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0
22400608,TOR,ORL,True,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0
22400604,GSW,BOS,False,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1
22400599,CHA,DAL,True,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0
22400603,CLE,PHX,True,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400600,HOU,DET,False,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0
22400602,NYK,ATL,True,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0
22400605,NOP,UTA,True,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0
22400601,MEM,MIN,True,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400611,LAC,CHI,False,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0
22400597,POR,CHI,True,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0
22400598,SAC,WAS,True,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0
22400595,OKC,BKN,True,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0
22400593,ORL,DEN,False,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0
22400596,LAC,LAL,True,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0
22400592,MIA,SAS,True,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400594,MIL,PHI,True,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0
22400586,DET,PHX,False,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400587,BOS,ATL,False,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0
22400589,GSW,WAS,True,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0
22400588,IND,PHI,True,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0
22400591,POR,HOU,False,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400590,MIN,CLE,False,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0
22400585,LAL,BKN,True,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0
22400578,NYK,MIN,False,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400581,NOP,UTA,True,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0
22400584,CHI,CHA,False,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1
22400579,MIA,DEN,False,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0
22400583,DAL,OKC,True,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1
22400577,BOS,ORL,True,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0
22400580,MIL,TOR,True,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0
22400582,SAS,MEM,False,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0
22400575,POR,LAC,False,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0
22400573,WAS,PHX,False,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400572,DET,IND,False,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0
22400574,OKC,CLE,True,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0
22400576,SAC,HOU,True,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400565,MIN,GSW,False,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400564,MIL,ORL,True,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0
22400561,PHI,NYK,False,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0
22400568,DEN,HOU,False,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400562,TOR,BOS,True,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1
22400566,NOP,DAL,True,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0
22400567,SAS,MEM,False,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0
22400571,LAC,BKN,True,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0
22400569,UTA,CHA,False,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1
22400563,CHI,ATL,False,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0
22400570,LAL,MIA,True,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400557,CHI,NOP,False,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
22400560,POR,BKN,False,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0
22400554,IND,CLE,False,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0
22400555,PHI,OKC,False,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1
22400558,MIL,SAC,True,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400559,DAL,DEN,False,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0
22400556,ATL,PHX,True,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400552,LAL,SAS,False,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400551,HOU,MEM,True,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0
22400549,NYK,DET,False,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0
22400553,LAC,MIA,True,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400548,WAS,MIN,False,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400550,TOR,GSW,True,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400545,WAS,OKC,False,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1
22400546,UTA,BKN,True,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0
22400543,CLE,IND,False,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0
22400541,CHI,SAC,False,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400542,BOS,NOP,True,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
22400539,NYK,MIL,True,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0
22400544,ORL,PHI,True,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0
22400540,DAL,DEN,False,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0
22400547,PHX,CHA,True,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1
22400535,MIN,MEM,False,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0
22400536,POR,MIA,False,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400534,DET,TOR,True,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0
22400533,PHX,UTA,True,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0
22400525,IND,GSW,True,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400528,BOS,SAC,False,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400529,NYK,OKC,False,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1
22400527,PHI,NOP,False,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
22400526,ORL,MIL,False,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0
22400531,DEN,BKN,True,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0
22400530,CHI,WAS,True,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0
22400517,CLE,TOR,True,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0
22400522,PHX,ATL,True,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0
22400520,MEM,HOU,False,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400521,DAL,POR,True,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400518,DET,GSW,False,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400523,UTA,MIA,False,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400519,ORL,MIN,False,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400510,IND,CHI,True,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0
22400513,BKN,DET,False,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0
22400509,CLE,OKC,True,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1
22400514,NOP,POR,False,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400515,DEN,LAC,True,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0
22400511,NYK,TOR,True,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0
22400516,MIL,SAS,True,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400512,PHI,WAS,True,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0
22400504,DAL,LAL,True,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0
22400503,WAS,HOU,False,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400507,DEN,BOS,False,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1
22400502,CHA,PHX,True,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400506,UTA,ATL,False,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0
22400505,NOP,MIN,False,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400508,GSW,MIA,False,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400495,BKN,IND,False,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0
22400493,DET,POR,True,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400496,NYK,ORL,False,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0
22400501,SAC,MIA,True,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400500,MIN,LAC,True,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0
22400499,MEM,DAL,True,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0
22400497,TOR,MIL,False,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0
22400498,CHI,SAS,True,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400494,PHI,PHX,False,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400491,HOU,LAL,True,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0
22400489,WAS,NOP,False,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
22400492,GSW,SAC,False,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400488,CLE,CHA,True,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1
22400490,ORL,UTA,False,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0
22400487,OKC,BOS,True,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1
22400483,MIL,POR,False,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400485,GSW,MEM,True,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0
22400481,MIA,UTA,False,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0
22400482,CHI,NYK,True,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0
22400484,SAS,DEN,False,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0
22400478,BKN,PHI,False,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0
